ncells,n_markers,mmd_model,mmd_floor,mmd_ceiling,gap_above_floor,frac_gap_closed,mean_js,r2_model,r2_self,r2_identity,frac_r2_closed,holdout,model
1000,50,0.2716330370606321,0.0014370910539814,0.2914604777607323,0.2701959460066506,0.0683649719605136,0.4462033773570015,0.4035213140201197,0.9997645766621878,0.5824068835953142,-0.4286145254941582,rat,CellOT
1000,50,0.2553917743570987,0.0014370910539814,0.2914604777607323,0.2539546833031172,0.1243648100699668,0.4198802306006234,0.4423181181430466,0.9997645766621878,0.5824068835953142,-0.335656363305183,rat,scGen
1000,50,0.2053601881718327,0.0015295062474343,0.2961672307163322,0.2038306819243983,0.3081989677601014,0.3420905867017709,0.4550209072718444,0.9992174436509602,0.3426166451693227,0.1711911748545722,mouse,CellOT
1000,50,0.2131936308114183,0.0015295062474343,0.2961672307163322,0.2116641245639839,0.2816122750556765,0.3583522621266911,0.5802398389851787,0.9992174436509602,0.3426166451693227,0.3618990326623877,mouse,scGen
